Solvent,TPSA_solv,MW_solv,HeavyAtomCount_solv,Gsolv_sol,Dipole_sol,Polarizability_sol,HOMO_sol,LUMO_sol,MaxPartialCharge_sol,MinPartialCharge_sol,LogP_sol
OT_0.7-APN_0.3,18.5562,111.7727306712,8.0,-0.0958673604005441,2.3904482700000003,124.55382261,-0.2526373,-0.0986468,0.76541,-0.68689,2.6753924000000016
OT_0.8-APN_0.2,12.8466,112.5013829496,8.0,-0.08438691720057503,2.34324111,121.33995873,-0.2526289,-0.0985124,0.76313,-0.68077,2.8881332000000013
OT_0.9-APN_0.1,6.6612,113.2907562512,8.0,-0.07194977040060853,2.29210002,117.85827286000001,-0.2526198,-0.0983668,0.76066,-0.6741400000000001,3.1186024000000017
OT_0.1-GTN_0.9,44.725199999999994,95.25836333503999,7.0600000000000005,-0.14899760639911078,2.6089689,139.44883191999998,-0.2526758,-0.09927219999999999,0.77586,-0.7149399999999999,1.3336364
OT_0.2-GTN_0.8,41.3946,96.66450600191999,7.13,-0.142262587199225,2.5812709499999995,137.56180566,-0.25267090000000003,-0.09919309999999999,0.7745299999999999,-0.7113700000000001,1.4850422
OT_0.3-GTN_0.7,38.064,98.07064866879999,7.200000000000001,-0.13552756799933924,2.553573,135.6747794,-0.252666,-0.09911400000000001,0.7732000000000001,-0.7078,1.6364480000000006
OT_0.4-GTN_0.6,34.2576,99.67766885952,7.28,-0.12783040319946976,2.5219182,133.51817796,-0.2526604,-0.0990236,0.77168,-0.70372,1.8094832000000007
OT_0.5-GTN_0.5,29.9754,101.48556657408,7.37,-0.11917109279961663,2.48630655,131.09200134,-0.2526541,-0.0989219,0.76997,-0.69913,2.0041478000000006
OT_0.6-GTN_0.4,25.2174,103.49434181248,7.47,-0.1095496367997798,2.44673805,128.39624954,-0.2526471,-0.0988089,0.76807,-0.6940299999999999,2.220441800000001
OT_0.7-GTN_0.3,19.9836,105.70399457471999,7.58,-0.09896603519995929,2.4032127,125.43092256,-0.2526394,-0.0986846,0.76598,-0.68842,2.458365200000001
OT_0.8-GTN_0.2,14.274,108.11452486079999,7.699999999999999,-0.0874202880001551,2.3557305,122.19602040000001,-0.252631,-0.098549,0.7636999999999999,-0.6822999999999999,2.7179180000000014
OT_0.9-GTN_0.1,7.6128,110.92681019455999,7.84,-0.07395024960038354,2.3003346,118.42196788,-0.2526212,-0.0983908,0.7610399999999999,-0.67516,3.020729600000002
PA_0.1-PX_0.9,3.2368,98.71493264895999,7.359999999999999,-0.08457303360016699,2.3443814400000003,121.09176144,-0.2525676,-0.098462,0.7634000000000001,-0.68056,1.9970816
PA_0.2-PX_0.8,5.8667,92.73223704123998,6.84,-0.09465787590004031,2.38580061,123.93955236,-0.25258189999999997,-0.09858549999999999,0.76535,-0.68589,1.7481654
PA_0.3-PX_0.7,8.496599999999999,86.74954143352,6.319999999999999,-0.10474271819991363,2.4272197799999997,126.78734327999999,-0.2525962,-0.09870899999999999,0.7673,-0.69122,1.4992492
PA_0.4-PX_0.6,10.721900000000002,81.68726053468001,5.88,-0.11327604629980645,2.4622667700000003,129.19701252,-0.2526083,-0.0988135,0.76895,-0.69573,1.2886278
PA_0.5-PX_0.5,12.5426,77.54539434472,5.52,-0.12025786019971875,2.4909415800000003,131.16856008000002,-0.2526182,-0.09889899999999999,0.7703,-0.6994199999999999,1.1163012
PA_0.6-PX_0.4,14.363299999999999,73.40352815476,5.16,-0.12723967409963105,2.51961639,133.14010764,-0.25262809999999997,-0.0989845,0.77165,-0.7031099999999999,0.9439746
PA_0.7-PX_0.3,16.184,69.2616619648,4.800000000000001,-0.13422148799954334,2.5482912000000004,135.1116552,-0.25263800000000003,-0.09907,0.773,-0.7068,0.7716480000000001
PA_0.8-PX_0.2,17.6001,66.04021048372,4.52,-0.13965178769947512,2.57059383,136.64508108,-0.2526457,-0.09913649999999999,0.77405,-0.70967,0.6376162000000001
PA_0.9-PX_0.1,19.016199999999998,62.81875900263999,4.24,-0.14508208739940692,2.59289646,138.17850696,-0.2526534,-0.099203,0.7751,-0.71254,0.5035844
PA_0.1-MX_0.9,3.0345,99.17514000339999,7.3999999999999995,-0.08430610349889206,2.34325745,121.00197539999999,-0.25256649999999997,-0.098461,0.76325,-0.68015,2.016229
PA_0.2-MX_0.8,5.8667,92.73223704123998,6.84,-0.09508289609896722,2.38752307,124.04753484,-0.25258189999999997,-0.0985926,0.76535,-0.68589,1.7481654
PA_0.3-MX_0.7,8.2943,87.20974878796,6.359999999999999,-0.10432014689903166,2.42546503,126.65801436,-0.25259509999999996,-0.0987054,0.76715,-0.6908099999999999,1.5183966
PA_0.4-MX_0.6,10.5196,82.14746788912,5.92,-0.11278762679909074,2.4602451600000004,129.05095392,-0.25260720000000003,-0.0988088,0.7688,-0.69532,1.3077752
PA_0.5-MX_0.5,12.5426,77.54539434472,5.52,-0.12048533579914442,2.4918634600000003,131.22635352,-0.2526182,-0.0989028,0.7703,-0.6994199999999999,1.1163012
PA_0.6-MX_0.4,14.363299999999999,73.40352815476,5.16,-0.12741327389919274,2.52031993,133.18421316,-0.25262809999999997,-0.0989874,0.77165,-0.7031099999999999,0.9439746
PA_0.7-MX_0.3,15.981700000000002,69.72186931924,4.84,-0.1335714410992357,2.5456145700000006,134.92453284,-0.2526369,-0.09906260000000001,0.77285,-0.70639,0.7907953999999999
PA_0.8-MX_0.2,17.6001,66.04021048372,4.52,-0.13972960829927863,2.57090921,136.66485252,-0.2526457,-0.0991378,0.77405,-0.70967,0.6376162000000001
PA_0.9-MX_0.1,19.016199999999998,62.81875900263999,4.24,-0.14511800459931623,2.59304202,138.18763224,-0.2526534,-0.0992036,0.7751,-0.71254,0.5035844
PA_0.1-OX_0.9,3.0345,99.17514000339999,7.3999999999999995,-0.08895493200030194,2.36247255,122.21513195,-0.252558,-0.098495,0.7641,-0.6827,2.016229
PA_0.2-OX_0.8,5.8667,92.73223704123998,6.84,-0.09896603520014488,2.40357333,125.06087736999999,-0.2525748,-0.098621,0.76606,-0.68802,1.7481654
PA_0.3-OX_0.7,8.2943,87.20974878796,6.359999999999999,-0.10754698080001028,2.43880257,127.50008772999999,-0.25258919999999996,-0.098729,0.76774,-0.69258,1.5183966
PA_0.4-OX_0.6,10.5196,82.14746788912,5.92,-0.1154128475998869,2.47109604,129.73603056000002,-0.2526024,-0.098828,0.76928,-0.69676,1.3077752
PA_0.5-OX_0.5,12.5426,77.54539434472,5.52,-0.12256363559977472,2.50045374,131.76870586,-0.2526144,-0.098918,0.77068,-0.7005600000000001,1.1163012
PA_0.6-OX_0.4,14.363299999999999,73.40352815476,5.16,-0.12899934479967376,2.52687567,133.59811363,-0.2526252,-0.098999,0.77194,-0.7039799999999999,0.9439746
PA_0.7-OX_0.3,15.981700000000002,69.72186931924,4.84,-0.134719975199584,2.5503618300000004,135.22425387,-0.2526348,-0.099071,0.7730600000000001,-0.70702,0.7907953999999999
PA_0.8-OX_0.2,17.6001,66.04021048372,4.52,-0.14044060559949426,2.57384799,136.85039411,-0.2526444,-0.099143,0.7741800000000001,-0.71006,0.6376162000000001
PA_0.9-OX_0.1,19.016199999999998,62.81875900263999,4.24,-0.14544615719941575,2.59439838,138.27326682,-0.25265279999999996,-0.09920599999999999,0.77516,-0.7127199999999999,0.5035844
PA_0.1-NMP_0.9,20.2996,93.99699703383999,6.609999999999999,-0.15354793470049094,2.6276382000000003,140.67971817,-0.2526774,-0.09932089999999999,0.77687,-0.71761,0.2581129999999999
PA_0.2-NMP_0.8,20.290800000000004,89.70579814031998,6.28,-0.15306604560034648,2.6256626,140.52965716,-0.2526752,-0.09931319999999999,0.77676,-0.7172799999999999,0.2746239999999999
PA_0.3-NMP_0.7,20.281200000000002,85.02449025648,5.92,-0.1525403484001889,2.6235074000000003,140.36595424,-0.25267280000000003,-0.0993048,0.77664,-0.71692,0.29263599999999995
PA_0.4-NMP_0.6,20.273200000000003,81.12340035328,5.62,-0.15210226740005758,2.6217114000000006,140.22953514,-0.25267080000000003,-0.0992978,0.77654,-0.71662,0.307646
PA_0.5-NMP_0.5,20.2652,77.22231045008,5.32,-0.15166418639992627,2.6199154,140.09311604,-0.2526688,-0.09929080000000001,0.77644,-0.7163200000000001,0.32265599999999994
PA_0.6-NMP_0.4,20.2572,73.32122054688,5.0200000000000005,-0.15122610539979495,2.6181194000000003,139.95669694000003,-0.2526668,-0.0992838,0.77634,-0.71602,0.33766599999999997
PA_0.7-NMP_0.3,20.25,69.810239634,4.75,-0.15083183249967674,2.6165030000000002,139.83391975,-0.25266500000000003,-0.09927749999999999,0.7762500000000001,-0.71575,0.35117499999999996
PA_0.8-NMP_0.2,20.2428,66.29925872112,4.48,-0.15043755959955857,2.6148865999999997,139.71114256,-0.2526632,-0.09927119999999999,0.77616,-0.7154799999999999,0.36468399999999995
PA_0.9-NMP_0.1,20.236400000000003,63.17838679856,4.24,-0.1500870947994535,2.6134498000000006,139.60200728,-0.2526616,-0.09926560000000001,0.77608,-0.7152400000000001,0.376692
PA_0.1-CHO_0.9,17.4808,93.13113043167999,6.609999999999999,-0.14651714279940306,2.5987272299999997,138.49412766,-0.2526426,-0.09920779999999998,0.77513,-0.7132599999999999,1.372583
PA_0.2-CHO_0.8,17.8916,88.18909592335999,6.22,-0.1469982155993949,2.60071246,138.64336532,-0.25264519999999996,-0.0992156,0.7752600000000001,-0.7135199999999999,1.225566
PA_0.3-CHO_0.7,18.2392,84.00737441632,5.890000000000001,-0.14740527719938798,2.60239227,138.76964334000002,-0.25264739999999997,-0.0992222,0.77537,-0.71374,1.101167
PA_0.4-CHO_0.6,18.5868,79.82565290928,5.5600000000000005,-0.14781233879938108,2.60407208,138.89592136,-0.2526496,-0.0992288,0.77548,-0.7139599999999999,0.976768
PA_0.5-CHO_0.5,18.9028,76.02408790288,5.26,-0.14818239479937478,2.60559918,139.01071955999998,-0.2526516,-0.0992348,0.7755799999999999,-0.7141599999999999,0.863678
PA_0.6-CHO_0.4,19.2188,72.22252289648,4.960000000000001,-0.14855245079936852,2.60712628,139.12551776,-0.25265360000000003,-0.09924080000000002,0.77568,-0.71436,0.750588
PA_0.7-CHO_0.3,19.471600000000002,69.18127089136,4.72,-0.14884849559936353,2.60834796,139.21735632000002,-0.25265519999999997,-0.0992456,0.77576,-0.71452,0.660116
PA_0.8-CHO_0.2,19.756,65.7598623856,4.45,-0.14918154599935785,2.60972235,139.32067469999998,-0.25265699999999996,-0.099251,0.7758499999999999,-0.7147,0.558335
PA_0.9-CHO_0.1,20.0088,62.71861038048,4.21,-0.14947759079935286,2.61094403,139.41251326,-0.2526586,-0.0992558,0.7759300000000001,-0.71486,0.46786300000000003
PA_0.1-HMPA_0.9,25.412400000000005,154.1158896965,9.530000000000001,-0.152810543698919,2.62466564,140.45329791,-0.2526758,-0.09930740000000002,0.7767900000000001,-0.7173700000000001,0.697274
PA_0.2-HMPA_0.8,24.362800000000004,135.06609226449999,8.41,-0.15218797889900595,2.6221030800000005,140.25878127,-0.2526726,-0.0992978,0.7766299999999999,-0.71689,0.634778
PA_0.3-HMPA_0.7,23.510000000000005,119.588131851,7.5,-0.15168214499907662,2.6200210000000004,140.10073649999998,-0.25267,-0.09929,0.7765,-0.7164999999999999,0.584
PA_0.4-HMPA_0.6,22.788400000000003,106.4913961165,6.73,-0.15125413169913643,2.6182592400000004,139.96700631,-0.2526678,-0.09928340000000001,0.77639,-0.71617,0.5410339999999999
PA_0.5-HMPA_0.5,22.198,95.775885061,6.1,-0.15090393899918536,2.6168178,139.8575907,-0.252666,-0.099278,0.7763,-0.7159,0.5058799999999999
PA_0.6-HMPA_0.4,21.6732,86.250986345,5.54,-0.15059265659922885,2.61553652,139.76033238000002,-0.2526644,-0.0992732,0.77622,-0.71566,0.474632
PA_0.7-HMPA_0.3,21.214,77.9166999685,5.05,-0.15032028449926688,2.6144154,139.67523135,-0.25266299999999997,-0.099269,0.77615,-0.71545,0.44728999999999997
PA_0.8-HMPA_0.2,20.886000000000003,71.963638271,4.7,-0.1501257329992941,2.6136146000000005,139.6144449,-0.252662,-0.099266,0.7761,-0.7152999999999999,0.42776
PA_0.9-HMPA_0.1,20.558,66.01057657349999,4.35,-0.14993118149932125,2.6128137999999996,139.55365845,-0.25266099999999997,-0.09926299999999999,0.77605,-0.71515,0.40823
PA_0.1-BTN_0.9,23.3984,68.06781244572,4.890000000000001,-0.15145602990051368,2.61901196,140.02276999000003,-0.2526689,-0.0992867,0.776,-0.71589,1.2087282
PA_0.2-BTN_0.8,22.971200000000003,66.98777232396,4.7700000000000005,-0.15122420070035655,2.61806828,139.95132307,-0.2526677,-0.0992831,0.776,-0.71577,1.0981626
PA_0.3-BTN_0.7,22.6152,66.08773888916,4.67,-0.15103100970022565,2.61728188,139.89178397,-0.2526667,-0.09928010000000001,0.776,-0.71567,1.0060246
PA_0.4-BTN_0.6,22.2236,65.09770211088,4.5600000000000005,-0.15081849960008165,2.6164168400000003,139.82629096,-0.25266560000000005,-0.09927680000000001,0.776,-0.71556,0.9046727999999999
PA_0.5-BTN_0.5,21.867600000000003,64.19766867608,4.460000000000001,-0.1506253085999507,2.6156304400000003,139.76675186000003,-0.2526646,-0.09927380000000001,0.776,-0.71546,0.8125348
PA_0.6-BTN_0.4,21.5116,63.29763524127999,4.359999999999999,-0.15043211759981978,2.61484404,139.70721276,-0.2526636,-0.09927079999999999,0.776,-0.71536,0.7203968
PA_0.7-BTN_0.3,21.1912,62.48760514996,4.27,-0.15025824569970192,2.6141362800000003,139.65362757000003,-0.2526627,-0.09926810000000001,0.776,-0.7152699999999999,0.6374726
PA_0.8-BTN_0.2,20.8708,61.677575058639995,4.18,-0.15008437379958411,2.61342852,139.60004238,-0.2526618,-0.0992654,0.776,-0.7151799999999999,0.5545483999999999
PA_0.9-BTN_0.1,20.550400000000003,60.86754496732,4.09,-0.14991050189946628,2.61272076,139.54645719,-0.2526609,-0.09926270000000001,0.776,-0.71509,0.4716242
PA_0.1-APN_0.9,43.751,101.34717558279999,7.4399999999999995,-0.15359772900024146,2.6278413,140.69523112,-0.25267720000000005,-0.0993202,0.7768600000000001,-0.7175799999999999,1.4252236
PA_0.2-APN_0.8,40.195499999999996,95.1057152434,6.92,-0.15301407450010648,2.62544865,140.51347916,-0.2526746,-0.09931110000000001,0.77673,-0.71719,1.2685397999999999
PA_0.3-APN_0.7,36.9135,89.3443672378,6.4399999999999995,-0.15247531649998186,2.62324005,140.34570811999998,-0.2526722,-0.0993027,0.77661,-0.71683,1.1239086
PA_0.4-APN_0.6,33.905,84.063131566,6.0,-0.15198145499986765,2.6212155,140.191918,-0.25267,-0.099295,0.7765,-0.7164999999999999,0.99133
PA_0.5-APN_0.5,31.17,79.262008228,5.6,-0.15153248999976382,2.6193750000000002,140.0521088,-0.252668,-0.099288,0.7764,-0.7162,0.870804
PA_0.6-APN_0.4,28.708499999999997,74.9409972238,5.24,-0.15112842149967035,2.61771855,139.92628051999998,-0.25266619999999995,-0.0992817,0.7763100000000001,-0.71593,0.7623306
PA_0.7-APN_0.3,26.247,70.61998621960001,4.88,-0.1507243529995769,2.6160621,139.80045224000003,-0.2526644,-0.0992754,0.77622,-0.71566,0.6538572
PA_0.8-APN_0.2,24.059,66.7790875492,4.5600000000000005,-0.15036518099949384,2.6145897,139.68860488,-0.2526628,-0.0992698,0.77614,-0.7154200000000001,0.5574364
PA_0.9-APN_0.1,22.1445,63.4183012126,4.28,-0.15005090549942116,2.6133013500000004,139.59073844,-0.25266140000000004,-0.0992649,0.7760700000000001,-0.71521,0.47306820000000005
PA_0.1-GTN_0.9,44.297999999999995,89.97362819407999,6.640000000000001,-0.15416641799905315,2.63022636,140.87747368,-0.2526776,-0.0993304,0.77688,-0.71764,1.1060408
PA_0.2-GTN_0.8,41.016000000000005,85.89415819615999,6.28,-0.1535623559990934,2.62774272,140.68866436000002,-0.2526752,-0.09932079999999999,0.77676,-0.7172799999999999,1.0082216
PA_0.3-GTN_0.7,38.0075,82.1546440314,5.949999999999999,-0.15300863249913033,2.62546605,140.51558915,-0.25267300000000004,-0.09931200000000001,0.7766500000000001,-0.71695,0.918554
PA_0.4-GTN_0.6,34.999,78.41512986664,5.62,-0.15245490899916725,2.6231893800000003,140.34251394,-0.25267080000000003,-0.09930320000000001,0.77654,-0.71662,0.8288864
PA_0.5-GTN_0.5,32.263999999999996,75.01557153504001,5.32,-0.1519515239992008,2.62111968,140.18517284,-0.2526688,-0.0992952,0.77644,-0.7163200000000001,0.7473704
PA_0.6-GTN_0.4,29.529,71.61601320343999,5.0200000000000005,-0.15144813899923437,2.61904998,140.02783174,-0.2526668,-0.0992872,0.77634,-0.71602,0.6658544
PA_0.7-GTN_0.3,27.0675,68.55641070499999,4.75,-0.15099509249926457,2.61718725,139.88622475,-0.25266500000000003,-0.09928,0.7762500000000001,-0.71575,0.59249
PA_0.8-GTN_0.2,24.605999999999998,65.49680820656,4.48,-0.15054204599929474,2.6153245199999997,139.74461776,-0.2526632,-0.0992728,0.77616,-0.7154799999999999,0.5191256
PA_0.9-GTN_0.1,22.418000000000003,62.77716154128,4.24,-0.1501393379993216,2.6136687600000004,139.61874488,-0.2526616,-0.0992664,0.77608,-0.7152400000000001,0.4539128
PX_0.1-MX_0.9,0.0,106.07825032,8.0,-0.07269967799896267,2.2955874,117.72366720000001,-0.25255,-0.09831900000000002,0.7610000000000001,-0.674,2.30344
PX_0.2-MX_0.8,0.0,106.07825032000001,8.0,-0.07263981599911382,2.2953448,117.70845840000001,-0.25255,-0.098318,0.761,-0.674,2.30344
PX_0.3-MX_0.7,0.0,106.07825031999998,8.0,-0.07257995399926494,2.2951022,117.69324959999999,-0.25255,-0.09831699999999999,0.7609999999999999,-0.674,2.30344
PX_0.4-MX_0.6,0.0,106.07825032,8.0,-0.07252009199941609,2.2948596,117.67804079999999,-0.25255,-0.098316,0.761,-0.674,2.30344
PX_0.5-MX_0.5,0.0,106.07825032,8.0,-0.07246022999956722,2.294617,117.66283200000001,-0.25255,-0.098315,0.761,-0.674,2.30344
PX_0.6-MX_0.4,0.0,106.07825032,8.0,-0.07240036799971836,2.2943744,117.6476232,-0.25255,-0.098314,0.761,-0.674,2.30344
PX_0.7-MX_0.3,0.0,106.07825031999998,8.0,-0.07234050599986949,2.2941318,117.63241439999999,-0.25255,-0.09831299999999998,0.7609999999999999,-0.674,2.30344
PX_0.8-MX_0.2,0.0,106.07825032000001,8.0,-0.07228064400002064,2.2938892,117.6172056,-0.25255,-0.098312,0.761,-0.674,2.30344
PX_0.9-MX_0.1,0.0,106.07825032,8.0,-0.07222078200017178,2.2936466,117.6019968,-0.25255,-0.09831100000000001,0.7610000000000001,-0.674,2.30344
PX_0.1-OX_0.9,0.0,106.07825032,8.0,-0.07762196700045547,2.3159328,119.0081859,-0.252541,-0.098355,0.7619,-0.6767000000000001,2.30344
